Fecha,Precio_Cierre,Volumen_24h,Cap_Mercado,Volatilidad_30d
20-11-29,0.0034365,1979919.1431838,6803.992135551128,0.0
20-11-30,0.003561,2978863.9840838,10607.734647322412,0.0
20-12-01,0.0033211,3545536.2363682,11775.080394602428,0.0
20-12-02,0.0033624,1993771.4788427,6703.857220460694,0.0
20-12-03,0.003429,2274893.6327512,7800.610266703865,0.0
20-12-04,0.003283,1921422.6848918,6308.030674499779,0.0
20-12-05,0.0033917,1243315.4757197,4216.953098998507,0.0
20-12-06,0.0033857,970035.6821282,3284.2498089814467,0.0
20-12-07,0.003336,1050370.5842075,3504.0362689162203,0.0
20-12-08,0.0031723,1702244.3932971,5400.02988885639,0.0
20-12-09,0.0031562,1371090.639347,4327.436275907002,0.0
20-12-10,0.0031043,836396.8087449,2596.426613386793,0.0
20-12-11,0.0030732,1006490.9199472,3093.147895181735,0.0
20-12-12,0.0031609,1054074.1138627,3331.8228665086085,0.0
20-12-13,0.00326,1207816.4046646,3937.481479206596,0.0
20-12-14,0.003226,962123.5860644,3103.8106886437545,0.0
20-12-15,0.0032078,878035.503007,2816.5622865458545,0.0
20-12-16,0.0034183,1820044.2953071,6221.45741464826,0.0
20-12-17,0.003722,13046556.4240671,48559.28301037775,0.0
20-12-18,0.0038675,5351454.9660891,20696.75208134959,0.0
20-12-19,0.0039291,5456686.0715572,21439.86524375539,0.0
20-12-20,0.0046381,44638544.3293774,207038.0324540853,0.0
20-12-21,0.0047784,51044439.2345119,243910.74843819166,0.0
20-12-22,0.0045159,12270905.8322511,55414.18364786274,0.0
20-12-23,0.0037449,11341737.6570571,42473.67335191314,0.0
20-12-24,0.0045731,8233700.6830007,37653.5365934305,0.0
20-12-25,0.0045549,7504258.8529868,34181.14864946957,0.0
20-12-26,0.0045131,7677355.8645102,34648.67475212098,0.0
20-12-27,0.004547,8501548.8874443,38656.542791209235,0.0
20-12-28,0.0046015,4973800.0254177,22886.940816959548,0.067
20-12-29,0.0045012,4763180.3150028,21440.027233890603,0.067
20-12-30,0.0046251,5119055.3377256,23676.142842514673,0.066
20-12-31,0.0046709,4313519.6518959,20148.018942040562,0.066
21-01-01,0.00568,15572484.0552546,88451.70943384613,0.074
21-01-02,0.0105264,431242829.9358908,4539434.525037161,0.131
21-01-03,0.0098209,341440834.3669245,3353256.2902341294,0.133
21-01-04,0.0097613,136732888.6335106,1334690.745818287,0.133
21-01-05,0.00997,51895031.4792406,517393.46384802874,0.132
21-01-06,0.01042,62484629.7756072,651089.8422618271,0.131
21-01-07,0.0097439,35331222.2150858,344263.8961415745,0.133
21-01-08,0.00974,28396997.9331221,276586.75986860925,0.132
21-01-09,0.0101789,37738955.057632,384141.04963613034,0.132
21-01-10,0.00982,31586520.5036338,310179.63134568394,0.133
21-01-11,0.0088326,48037285.4082227,424294.12709666777,0.135
21-01-12,0.0080807,21200652.2527321,171316.1106586523,0.137
21-01-13,0.0086738,14838553.6293008,128706.64646982928,0.137
21-01-14,0.0093907,37038378.339407,347816.2994718693,0.137
21-01-15,0.0093525,30023112.3881896,280791.15861054324,0.137
21-01-16,0.0092374,15250091.0413073,140871.19098497205,0.137
21-01-17,0.0090987,13119003.3142249,119365.8754551381,0.138
21-01-18,0.0091782,10552816.6173754,96855.86147759488,0.135
21-01-19,0.0090428,16244066.2843052,146891.84259571508,0.135
21-01-20,0.0090487,10341390.2182261,93576.13766766251,0.135
21-01-21,0.0081581,10686955.2096273,87185.24929566048,0.131
21-01-22,0.0085075,9567366.9519378,81394.37434361083,0.127
21-01-23,0.0085779,6183251.8110549,53039.31571004783,0.127
21-01-24,0.0087135,7849064.0023121,68392.81918414649,0.127
21-01-25,0.0083509,8601352.0169376,71829.03055824421,0.127
21-01-26,0.0082472,5925180.4140416,48866.14791068388,0.127
21-01-27,0.0074124,8553151.6891376,63399.38158056355,0.129
21-01-28,0.0364995,1938869679.5635493,70767773.86922976,0.315
21-01-29,0.0459059,5748142275.432065,263873644.48175684,0.316
21-01-30,0.02826,1751521301.144739,49497991.970350325,0.332
21-01-31,0.037,1572475064.0149822,58181577.36855434,0.317
21-02-01,0.0348173,922559206.5573556,32121020.66246942,0.317
21-02-02,0.0313489,370671609.4593134,11620147.21777907,0.318
21-02-03,0.0372597,451012972.0003796,16804608.032842543,0.319
21-02-04,0.0529081,2387322857.39773,126308716.47148483,0.324
21-02-05,0.0467193,779694455.1143,36426779.15682151,0.325
21-02-06,0.0576559,886595382.8653998,51117454.73494921,0.326
21-02-07,0.0779247,2612686246.9613566,203592791.9885896,0.329
21-02-08,0.0787,1990495067.3870273,156651961.80335906,0.328
21-02-09,0.0700121,1089211456.7688608,76257981.43244715,0.329
21-02-10,0.0725527,1050071778.7741121,76185542.74386452,0.327
21-02-11,0.069583,453685536.5096476,31568800.686950814,0.328
21-02-12,0.0697675,507077180.7427374,35377507.20746893,0.328
21-02-13,0.0662405,263584986.3452668,17460001.288003642,0.329
21-02-14,0.0626783,505104220.6268614,31659073.87171661,0.329
21-02-15,0.0565,643507499.5968802,36358173.72722373,0.33
21-02-16,0.053476,371098231.8313603,19844849.045413822,0.331
21-02-17,0.0495187,320372512.8496111,15864430.352046037,0.332
21-02-18,0.0587991,731591169.6860939,43016902.345489606,0.332
21-02-19,0.055033,359792909.7944324,19800483.204717,0.331
21-02-20,0.0541708,413584686.0256424,22404213.30975787,0.332
21-02-21,0.0560183,311455781.124786,17447223.3837826,0.332
21-02-22,0.0535557,466845349.9560186,25002229.508639544,0.332
21-02-23,0.0476562,282213611.3365493,13449228.30457686,0.333
21-02-24,0.0567911,621730728.0181977,35308771.94795426,0.334
21-02-25,0.0499138,267223961.0244736,13338163.345783371,0.334
21-02-26,0.0504768,158841435.8437252,8017807.388796548,0.168
21-02-27,0.0500725,114596093.3163827,5738112.882584573,0.163
21-02-28,0.0481582,113697423.678798,5475463.26900829,0.134
21-03-01,0.0505933,137616113.3882762,6962453.309487074,0.126
21-03-02,0.050364,121080500.8885478,6098098.346750821,0.125
21-03-03,0.0504146,94065344.1068412,4742266.697008756,0.123
21-03-04,0.0499865,96941941.9915692,4845788.383361574,0.12
21-03-05,0.0495285,84868540.6945717,4203411.517791095,0.101
21-03-06,0.0509588,140483759.2302573,7158883.789862836,0.098
21-03-07,0.0519871,76760646.0087566,3990563.38012183,0.09
21-03-08,0.0629738,427497381.641505,26921134.612015806,0.079
21-03-09,0.0579117,258124645.045454,14948437.006478818,0.08
21-03-10,0.0558692,134539050.8313732,7516589.1387081565,0.078
21-03-11,0.0559286,91430790.3438152,5113596.1008231025,0.077
21-03-12,0.0552731,100981130.2117094,5581540.108304834,0.077
21-03-13,0.0627892,213962931.7660573,13434561.315245327,0.081
21-03-14,0.058221,312606153.2823332,18200242.85025072,0.082
21-03-15,0.0569691,137448374.3726104,7830310.184470679,0.081
21-03-16,0.0586507,115129471.6074091,6752424.1004046695,0.079
21-03-17,0.057892,67133708.7247826,3886504.6654951144,0.078
